class_id,car_length,car_width,car_height,rated_passenger
651782,5131,1852,1501,5
786351,4570,1775,1445,5
265980,4360,1685,1820,8-Jul
321683,4655,1780,1453,5
354068,4665,1700,1505,5
745137,4534,1823,1483,5
265980,4360,1685,1820,8-Jul
248352,4120,1700,1460,5
347384,4600,1780,1445,5
496459,4420,1760,1670,5
349023,4643,1797,1479,5
425432,4605,1765,1460,5
923841,4855,1854,1474,5
883691,4865,1820,1475,5-Apr
714152,4506,1809,1685,5
560265,4440,1700,1783,8-Jun
349023,4567,1786,1455,5
714860,4720,1815,1465,5
961362,4384,1837,1612,5
871642,4524,1838,1685,5
735971,4671,1815,1478,5
953842,4480,1855,1645,5
348641,4579,1804,1490,5
321683,4655,1780,1453,5
682651,4761,1826,1439,5
682651,4761,1826,1439,5
739296,4685,1785,1715,7-Jun
713651,4565,1755,1455,5
735971,4587,1798,1463,5
378356,4572,1825,1482,5
614059,4783,1810,1442,5
354068,4665,1700,1505,5
603972,5036,1874,1480,5
587678,4294,1772,1605,5
409854,4640,1825,1745,5
289386,4582,1795,1458,5
436105,4710,1820,1470,5
492952,4683,1780,1465,5
265980,4420,1685,1850,8-Jul
597927,4855,1860,1475,5
713651,4535,1755,1450,5
206765,4718,1802,1471,5
560265,4440,1700,1783,8-Jul
354068,4610,1760,1495,5
354068,4665,1700,1505,5
819061,4450,1855,1635,5
136916,4850,1825,1480,5
281301,4870,1834,1472,5
953842,4480,1855,1645,5
496459,4420,1760,1670,5
186250,4370,1809,1461,5
621073,4400,1680,1750,8-Jul
923841,4855,1854,1474,5
883691,4865,1820,1475,5-Apr
714152,4506,1809,1685,5
206765,4718,1802,1466,5
621073,4400,1680,1750,8-Jul
496459,4420,1760,1670,5
905745,4278,1774,1646,5
741152,4667,1839,1660,5
472603,4750,1820,1488,5
304458,4630,1775,1485,5
786351,4570,1775,1445,5
559132,4868,1830,1490,5
194450,4325,1795,1680,5
354068,4665,1700,1505,5
603972,5036,1874,1480,5
510309,4661,1898,1664,5
468392,4930,1845,1470,5
871642,4524,1838,1695,5
654134,4620,1820,1750,5
580470,4523,1775,1467,5
290854,4585,1820,1685,5
978089,4631,1789,1470,5
978089,4631,1789,1470,5
745137,4534,1823,1483,5
883691,4865,1820,1475,5-Apr
714860,4720,1815,1465,5
136916,4850,1825,1480,5
883691,4865,1820,1475,5-Apr
103507,4270,1780,1630,5
175962,4473,1706,1469,5
321683,4655,1780,1453,5
714860,4720,1815,1465,5
597927,4855,1860,1475,5
713651,4565,1755,1455,5
198427,4547,1734,1470,5
603972,5036,1874,1480,5
360648,4115,1700,1495,5
453752,4734,1811,1453,5
527809,5024,1854,1477,5
978089,4425,1789,1470,5
961962,4487,1706,1470,5
714860,4720,1815,1465,5
714860,4720,1815,1465,5
270690,4415,1685,1850,8-Jul
354068,4631,1760,1503,5
621073,4400,1680,1750,8-Jul
178529,3797,1510,1820,7
963845,4270,1780,1622,5
614059,4783,1810,1442,5
614059,4714,1810,1442,5
527809,5024,1854,1477,5
290854,4585,1820,1685,5
649213,4730,1824,1426,5
576298,5055,1695,1960,8-Jul
436105,4710,1820,1470,5
714860,4720,1815,1465,5
597927,4855,1860,1475,5
810398,4282,1706,1475,5
321683,4655,1780,1453,5
206765,4718,1802,1471,5
603972,5036,1874,1480,5
416749,4270,1772,1605,5
745137,4534,1823,1483,5
453752,4755,1811,1455,5
416749,4270,1772,1605,5
125403,5266,1878,1772,7
124140,4650,1850,1695,5
356986,4860,1854,1480,5
347384,4600,1780,1445,5
347384,4600,1780,1445,5
597927,4855,1860,1475,5
559132,4868,1830,1490,5
735971,4587,1798,1463,5
580470,4523,1775,1467,5
124140,4650,1850,1695,5
308913,4454,1765,1460,5
591790,4630,1775,1480,5
597927,4855,1860,1475,5
348641,4579,1804,1490,5
559132,4868,1830,1490,5
714152,4506,1809,1685,5
961362,4384,1837,1594,5
248352,4120,1700,1460,5
597927,4845,1830,1460,5
206765,4718,1802,1471,5
354068,4610,1760,1495,5
671482,4280,1785,1658,5
603972,5036,1874,1480,5
437598,4545,1835,1700,5
379876,4558,1805,1505,5
914348,3987,1705,1486,5
924154,4587,1825,1490,5
961962,4487,1706,1470,5
291086,4834,1856,1494,5
745137,4368,1823,1483,5
409854,4649,1852,1710,5
883691,4865,1820,1475,5-Apr
265980,4360,1685,1820,8-Jul
194450,4475,1850,1655,5
409854,4649,1852,1710,5
560265,4440,1700,1783,8-Jun
621073,4400,1680,1750,8-Jul
248352,4370,1700,1460,5
347384,4600,1780,1445,5
348641,4579,1804,1490,5
714152,4506,1809,1685,5
194450,4475,1850,1655,5
516750,4500,1721,1715,8-Jul
209945,5055,1860,1491,5
559132,4868,1830,1490,5
194450,4325,1795,1680,5
194450,4475,1850,1655,5
735971,4587,1798,1463,5
739296,4710,1785,1715,8-Jul
209945,5055,1860,1491,5
527809,5024,1854,1477,5
384924,5005,1858,1500,5
347384,4600,1780,1445,5
178529,3797,1510,1820,7
961362,4315,1783,1606,5
290854,4585,1820,1685,5
416749,4270,1772,1605,5
472603,4750,1820,1488,5
914348,3970,1682,1462,5
628041,4255,1799,1452,5
741152,4667,1839,1660,5
221795,4385,1831,1589,5
739296,4685,1785,1715,8-Jun
580470,4562,1793,1468,5
401052,4431,1804,1535,5
124140,4650,1850,1695,5
961962,4487,1706,1470,5
651782,5131,1852,1501,5
304458,4630,1775,1480,5
349023,4643,1797,1477,5
425432,4605,1765,1460,5
576298,4680,1695,1940,7
347384,4600,1780,1445,5
468392,4930,1845,1470,5
209945,5055,1860,1491,5
416749,4270,1772,1605,5
472603,4750,1820,1488,5
692703,4510,1852,1677,5
914348,3970,1682,1462,5
350259,4598,1826,1425,5
978089,4631,1789,1470,5
750340,4530,1900,1700,5
409854,4649,1852,1710,5
289386,4461,1795,1474,5
250658,4923,1854,1470,5
356986,4860,1854,1480,5
750340,4530,1900,1700,5
136916,4850,1825,1480,5
576298,5115,1720,1960,8-May
961362,4384,1837,1612,5
654134,4620,1820,1750,5
739296,4710,1785,1715,8-Jul
614059,4783,1810,1442,5
883691,4865,1820,1475,5-Apr
871642,4524,1838,1685,5
654134,4620,1820,1750,5
614059,4783,1810,1442,5
576298,5115,1720,1960,7
714860,4720,1815,1465,5
714152,4506,1809,1685,5
194450,4325,1795,1680,5
219195,4335,1814,1695,5
854079,4664,1750,1505,5
580634,4295,1760,1523,5
516750,4500,1721,1715,8-Jul
963845,4270,1780,1622,5
409854,4640,1825,1745,5
961962,4487,1706,1470,5
304458,4630,1775,1480,5
350259,4598,1826,1425,5
248352,4120,1700,1460,5
597927,4845,1830,1460,5
136916,4850,1825,1480,5
591790,4630,1775,1485,5
281301,4872,1834,1484,5
714860,4720,1815,1465,5
713651,4649,1800,1416,5
560265,4440,1700,1783,8-Jun
360648,4115,1700,1495,5
628041,4255,1799,1452,5
304458,4630,1775,1480,5
526401,4610,1800,1450,5
265980,4360,1685,1820,5
953842,4480,1855,1645,5
496459,4420,1760,1670,5
124140,4650,1850,1695,5
745137,4368,1823,1483,5
628041,4255,1799,1452,5
409854,4649,1852,1710,5
384924,5005,1858,1500,5
347384,4600,1780,1445,5
348641,4579,1804,1490,5
416749,4270,1772,1605,5
472603,4750,1820,1488,5
291514,4160,1810,1635,5
978089,4425,1789,1470,5
103507,4270,1780,1630,5
360648,4115,1700,1485,5
741152,4667,1839,1663,5
739296,4685,1785,1715,7-Jun
614059,4783,1810,1442,5
472603,4750,1820,1488,5
923841,4855,1854,1474,5
175962,4473,1706,1469,5
395234,4805,1860,1458,5
735971,4587,1798,1463,5
453752,4645,1811,1454,5
492952,4683,1780,1465,5
425432,4605,1765,1460,5
854079,4664,1750,1505,5
580634,4295,1760,1523,5
905745,4278,1774,1646,5
510309,4661,1898,1664,5
745137,4534,1823,1483,5
651782,5131,1852,1501,5
349023,4567,1786,1455,5
289386,4582,1795,1458,5
248352,4370,1700,1460,5
206765,4718,1802,1466,5
270690,4415,1685,1850,5
654134,4620,1820,1750,5
379876,4558,1805,1505,5
978089,4631,1789,1470,5
651347,4065,1695,1525,5
576298,5055,1695,1960,8-Jul
248352,4370,1700,1460,5
291086,4834,1856,1494,5
496459,4420,1760,1670,5
194450,4475,1850,1655,5
560265,4440,1700,1783,8-Jul
621073,4400,1680,1750,5
354068,4631,1760,1503,5
281301,4872,1834,1484,5
597927,4845,1830,1460,5
468392,4930,1845,1470,5
580470,4523,1775,1467,5
692703,4510,1852,1677,5
978089,4631,1789,1470,5
416749,4270,1772,1605,5
540712,4519,1831,1694,5
924154,4587,1825,1490,5
304458,4630,1775,1480,5
436105,4710,1820,1470,5
281301,4870,1834,1472,5
714152,4506,1809,1685,5
905745,4278,1774,1646,5
560265,4440,1700,1783,8-Jul
905745,4278,1774,1646,5
291086,4843,1856,1484,5
961962,4487,1706,1470,5
425432,4605,1765,1460,5
576298,4645,1695,1940,7-Jun
356986,4860,1854,1480,5
248352,4370,1700,1460,5
103507,4270,1780,1630,5
587678,4294,1772,1605,5
492952,4683,1780,1465,5
289386,4582,1795,1458,5
628041,4255,1799,1452,5
651782,5131,1852,1502,5
597927,4855,1860,1475,5
953842,4480,1855,1645,5
682651,4761,1826,1439,5
914348,3970,1682,1462,5
349023,4510,1797,1477,5
308913,4445,1765,1485,5
425432,4605,1765,1460,5
290854,4585,1820,1685,5
409854,4649,1852,1710,5
786351,4570,1775,1445,5
425432,4605,1765,1460,5
739296,4710,1785,1715,7
614059,4714,1810,1442,5
401052,4431,1804,1535,5
587678,4294,1772,1605,5
540712,4519,1831,1694,5
651347,4065,1695,1525,5
745137,4534,1823,1483,5
349023,4567,1786,1456,5
308913,4445,1765,1485,5
136916,4850,1825,1480,5
854079,4664,1750,1505,5
347384,4600,1780,1445,5
321683,4655,1780,1453,5
739296,4710,1785,1715,7
614059,4714,1810,1442,5
401052,4431,1804,1535,5
125403,5213,1847,1750,7
354068,4610,1760,1495,5
819061,4450,1855,1635,5
209945,5055,1860,1491,5
978089,4425,1789,1470,5
136916,4850,1825,1480,5
786351,4570,1775,1445,5
425432,4605,1765,1460,5
347384,4600,1780,1445,5
175962,4473,1706,1469,5
621073,4400,1680,1770,8-Jul
281792,4319,1785,1441,5
496459,4420,1760,1670,5
560265,4440,1700,1783,8-May
354068,4665,1700,1505,5
735971,4587,1798,1463,5
819061,4450,1855,1635,5
401052,4431,1804,1532,5
401052,4452,1804,1535,5
291514,4160,1810,1635,5
735971,4587,1798,1463,5
732758,4484,1798,1577,5
219195,4335,1814,1695,5
468392,4930,1845,1470,5
671482,4280,1785,1658,5
741152,4667,1839,1663,5
671482,4280,1785,1658,5
735971,4587,1798,1463,5
416749,4270,1772,1605,5
125403,5266,1878,1772,7
692703,4510,1852,1677,5
409854,4649,1852,1710,5
651782,5131,1852,1502,5
349023,4643,1797,1477,5
248352,4370,1700,1460,5
194450,4325,1795,1680,5
621073,4400,1680,1750,8-Jul
221795,4398,1841,1591,5
453752,4755,1811,1455,5
209945,5055,1860,1491,5
510309,4661,1898,1664,5
289403,4440,1833,1545,5
851857,4812,1903,1680,5
349023,4567,1786,1455,5
206765,4718,1802,1466,5
560265,4440,1700,1783,8-Jun
621073,4400,1680,1750,8-Jul
354068,4610,1760,1495,5
354068,4665,1700,1505,5
221795,4398,1841,1591,5
221795,4385,1831,1589,5
714152,4506,1809,1685,5
354068,4631,1760,1503,5
198427,4590,1734,1470,5
819061,4450,1855,1635,5
580470,4562,1793,1468,5
453752,4645,1811,1454,5
125403,5213,1847,1750,7
651782,5131,1852,1501,5
350259,4598,1826,1425,5
347384,4600,1780,1445,5
175962,4473,1706,1469,5
621073,4400,1680,1770,8-Jul
281792,4462,1796,1421,5
654134,4620,1820,1750,5
739296,4685,1785,1715,5
401052,4452,1804,1535,5
416749,4270,1772,1605,5
472603,4750,1820,1488,5
745137,4534,1823,1483,5
580470,4562,1793,1468,5
209945,5055,1860,1491,5
651347,4065,1695,1525,5
745137,4534,1823,1483,5
136916,4850,1825,1480,5
714152,4506,1809,1685,5
206765,4718,1802,1471,5
395234,4805,1860,1458,5
871642,4524,1838,1695,5
739296,4710,1785,1715,8-Jul
580470,4523,1775,1467,5
178529,3797,1510,1820,7
354068,4610,1760,1495,5
741152,4667,1839,1660,5
221795,4385,1831,1589,5
628041,4255,1799,1452,5
308913,4454,1765,1460,5
425432,4605,1765,1460,5
350259,4598,1826,1425,5
923841,4855,1854,1474,5
248352,4120,1700,1460,5
248352,4370,1700,1460,5
103507,4270,1780,1630,5
810398,4282,1706,1475,5
453752,4734,1811,1453,5
425432,4605,1765,1460,5
576298,4680,1695,1940,7
281301,4870,1834,1472,5
281301,4870,1834,1472,5
905745,4278,1774,1646,5
453752,4645,1811,1454,5
209945,5055,1860,1491,5
527809,5024,1854,1477,5
290854,4585,1820,1685,5
692703,4510,1852,1677,5
851857,4812,1903,1680,5
281792,4319,1785,1441,5
125403,5266,1878,1772,7
540712,4519,1831,1694,5
349023,4567,1786,1454,5
248352,4120,1700,1460,5
349023,4643,1797,1479,5
350259,4598,1826,1425,5
559132,4868,1830,1490,5
714152,4506,1809,1685,5
290854,4585,1820,1685,5
472603,4750,1820,1488,5
125403,5266,1878,1772,7
308913,4445,1765,1485,5
736094,4465,1725,1685,7-Jun
175962,4473,1706,1469,5
713651,4649,1800,1416,5
468392,4915,1845,1470,5
735971,4587,1798,1463,5
603972,5036,1874,1480,5
453752,4645,1811,1454,5
347384,4600,1780,1445,5
354068,4631,1760,1503,5
416749,4270,1772,1605,5
412240,4680,1800,1750,7
924154,4587,1825,1490,5
527809,5024,1854,1477,5
437598,4549,1835,1700,5
384924,5018,1866,1459,5
136916,4850,1825,1480,5
349023,4567,1786,1456,5
492952,4683,1780,1465,5
883691,4865,1820,1475,5-Apr
347384,4600,1780,1445,5
468392,4915,1845,1470,5
871642,4524,1838,1685,5
654134,4620,1820,1750,5
580470,4562,1793,1468,5
124140,4650,1850,1695,5
745137,4368,1823,1483,5
628041,4255,1799,1452,5
739296,4685,1785,1715,7-Jun
739296,4710,1785,1745,7
453752,4755,1811,1455,5
614059,4783,1810,1442,5
124140,4650,1850,1695,5
924154,4587,1825,1490,5
248352,4120,1700,1460,5
347384,4600,1780,1445,5
348641,4579,1804,1490,5
559132,4868,1830,1490,5
560265,4440,1700,1783,8-Jul
378356,4572,1825,1482,5
527809,5024,1854,1477,5
614059,4783,1810,1442,5
510309,4661,1898,1664,5
978089,4425,1789,1470,5
437598,4549,1835,1700,5
714860,4720,1815,1465,5
597927,4845,1830,1460,5
468392,4930,1845,1470,5
871642,4524,1838,1695,5
871642,4524,1838,1695,5
290854,4585,1820,1685,5
290854,4585,1820,1685,5
291514,4160,1810,1635,5
914348,3970,1682,1462,5
914348,3975,1682,1487,5
978089,4425,1789,1470,5
978089,4631,1789,1470,5
810398,4282,1706,1475,5
961362,4384,1837,1612,5
978089,4631,1789,1470,5
347384,4600,1780,1445,5
348641,4579,1804,1490,5
186250,4370,1809,1461,5
961362,4384,1837,1594,5
961362,4384,1837,1594,5
468392,4930,1845,1470,5
576298,4645,1695,1940,8-Jun
576298,4680,1695,1940,7
347384,4600,1780,1445,5
671482,4280,1785,1658,5
125403,5266,1878,1772,7
978089,4631,1789,1470,5
961962,4487,1706,1470,5
304458,4630,1775,1480,5
349023,4567,1786,1455,5
350259,4598,1826,1425,5
289386,4582,1795,1458,5
347384,4600,1780,1445,5
304458,4630,1775,1485,5
425432,4605,1765,1460,5
281301,4870,1834,1472,5
819061,4450,1855,1635,5
281792,4319,1785,1441,5
682651,4761,1826,1439,5
453752,4645,1811,1454,5
692703,4510,1852,1677,5
281301,4870,1834,1472,5
347384,4600,1780,1445,5
194450,4475,1850,1655,5
560265,4440,1700,1783,8-Jul
178529,4100,1510,1830,7
453752,4645,1811,1454,5
614059,4714,1810,1442,5
510309,4661,1898,1664,5
291514,4160,1810,1635,5
961962,4487,1706,1470,5
526401,4610,1800,1450,5
103507,4270,1780,1630,5
496459,4420,1760,1670,5
516750,4530,1721,1730,8-Jul
735971,4587,1798,1463,5
401052,4431,1804,1532,5
206765,4718,1802,1466,5
621073,4400,1680,1750,8-Jul
871642,4524,1838,1695,5
819061,4450,1855,1635,5
281792,4462,1796,1421,5
603972,5036,1874,1480,5
961962,4487,1706,1470,5
384924,5005,1858,1500,5
854079,4664,1750,1505,5
356986,4860,1854,1480,5
786351,4570,1775,1445,5
395234,4805,1860,1458,5
580470,4523,1775,1467,5
290854,4585,1820,1685,5
692703,4510,1852,1677,5
384924,5018,1866,1461,5
265980,4360,1685,1820,5
175962,4473,1706,1469,5
621073,4400,1680,1770,8-Jul
270690,4415,1685,1850,5
961362,4384,1837,1594,5
321683,4655,1780,1453,5
136916,4850,1825,1480,5
576298,5055,1695,1960,8-Jul
576298,5115,1720,1960,7
265980,4420,1685,1850,8-Jul
350259,4598,1826,1425,5
736094,4465,1725,1685,7-Jun
281301,4872,1834,1484,5
321683,4655,1780,1453,5
136916,4850,1825,1480,5
576298,4680,1695,1940,7
347384,4600,1780,1445,5
560265,4440,1700,1783,8-Jun
871642,4524,1838,1685,5
198427,4547,1734,1470,5
289403,4440,1833,1545,5
221795,4385,1831,1589,5
739296,4710,1785,1745,7
732758,4484,1798,1577,5
416749,4270,1772,1605,5
416749,4270,1772,1605,5
914348,3970,1682,1462,5
750340,4530,1900,1700,5
745137,4368,1823,1483,5
425432,4605,1765,1460,5
526401,4610,1800,1450,5
810398,4282,1706,1475,5
468392,4915,1845,1470,5
198427,4547,1734,1470,5
453752,4645,1811,1454,5
378356,4572,1825,1482,5
732758,4565,1821,1624,5
472603,4750,1820,1488,5
289386,4461,1795,1474,5
175962,4473,1706,1469,5
819061,4450,1855,1635,5
682651,4761,1826,1439,5
739296,4710,1785,1715,7
510309,4661,1898,1664,5
692703,4510,1852,1677,5
978089,4425,1789,1470,5
265980,4360,1685,1820,8-Jul
248352,4370,1700,1460,5
103507,4270,1780,1630,5
713651,4649,1800,1416,5
354068,4665,1700,1505,5
614059,4714,1810,1442,5
401052,4452,1804,1535,5
409854,4640,1825,1745,5
437598,4549,1835,1700,5
923841,4855,1854,1474,5
178529,4100,1510,1830,7
175962,4473,1706,1469,5
621073,4400,1680,1770,8-Jul
654134,4620,1820,1750,5
750340,4530,1900,1700,5
628041,4255,1799,1452,5
425432,4605,1765,1460,5
436105,4710,1820,1470,5
924154,4587,1825,1490,5
628041,4255,1799,1452,5
591790,4630,1775,1480,5
621073,4400,1680,1750,8-Jul
963845,4270,1780,1622,5
649213,4730,1824,1426,5
308913,4445,1765,1485,5
923841,4855,1854,1474,5
281301,4872,1834,1484,5
603972,5036,1874,1480,5
124140,4650,1850,1695,5
978089,4631,1789,1470,5
416749,4270,1772,1605,5
540712,4519,1831,1694,5
576298,5055,1695,1960,9
248352,4370,1700,1460,5
348641,4579,1804,1490,5
270690,4415,1685,1850,8-Jul
178529,3797,1510,1820,7
175962,4473,1706,1469,5
206765,4718,1802,1466,5
671482,4280,1785,1658,5
905745,4278,1774,1646,5
614059,4714,1810,1442,5
401052,4431,1804,1535,5
786351,4570,1775,1445,5
347384,4600,1780,1445,5
714860,4720,1815,1465,5
597927,4855,1860,1475,5
348641,4579,1804,1490,5
194450,4475,1850,1655,5
175962,4473,1706,1469,5
321683,4655,1780,1453,5
714152,4506,1809,1685,5
270690,4415,1685,1850,8-Jul
209945,5055,1860,1491,5
510309,4661,1898,1664,5
745137,4368,1823,1483,5
425432,4605,1765,1460,5
103507,4270,1780,1630,5
714152,4506,1809,1685,5
186250,4370,1809,1461,5
961362,4384,1837,1594,5
914348,3970,1682,1462,5
978089,4425,1789,1470,5
587678,4294,1772,1605,5
649213,4730,1824,1426,5
576298,5055,1695,1960,8-Jul
883691,4865,1820,1475,5-Apr
883691,4866,1832,1464,5
953842,4480,1855,1645,5
739296,4685,1785,1715,7-Jun
304458,4630,1775,1485,5
349023,4643,1797,1479,5
347384,4600,1780,1445,5
713651,4565,1755,1455,5
559132,4868,1830,1490,5
714152,4506,1809,1685,5
560265,4440,1700,1783,8-Jul
914348,3970,1682,1462,5
978089,4425,1789,1470,5
437598,4549,1835,1700,5
416749,4270,1772,1605,5
587678,4294,1772,1605,5
914348,3987,1705,1486,5
924154,4587,1825,1490,5
628041,4255,1799,1452,5
978089,4425,1789,1470,5
745137,4368,1823,1483,5
350259,4598,1826,1425,5
597927,4845,1830,1460,5
178529,4100,1510,1830,7
654134,4620,1820,1750,5
453752,4734,1811,1453,5
745137,4534,1823,1483,5
304458,4630,1775,1480,5
350259,4598,1826,1425,5
289386,4582,1795,1458,5
741152,4667,1839,1660,5
291514,4160,1810,1635,5
745137,4534,1823,1483,5
745137,4534,1823,1483,5
425432,4605,1765,1460,5
714860,4720,1815,1465,5
682651,4761,1826,1439,5
209945,5055,1860,1491,5
124140,4650,1850,1695,5
651782,5131,1852,1502,5
786351,4570,1775,1445,5
953842,4480,1855,1645,5
206765,4718,1802,1466,5
321683,4655,1780,1453,5
714152,4506,1809,1685,5
206765,4718,1802,1471,5
378356,4572,1825,1482,5
603972,5036,1874,1480,5
654134,4620,1820,1750,5
750340,4530,1900,1700,5
304458,4630,1775,1480,5
194450,4475,1850,1655,5
354068,4631,1760,1503,5
221795,4398,1841,1591,5
221795,4385,1831,1589,5
482497,4629,1898,1655,5
416749,4270,1772,1605,5
587678,4294,1772,1605,5
692703,4510,1852,1677,5
682651,4761,1826,1439,5
209945,5055,1860,1491,5
587678,4294,1772,1605,5
750340,4530,1900,1700,5
437598,4549,1835,1700,5
304458,4630,1775,1485,5
516750,4500,1721,1715,8-Jul
914348,3970,1682,1462,5
291086,4843,1856,1484,5
745137,4534,1823,1483,5
245609,4348,1807,1574,5
409854,4640,1825,1745,5
304458,4630,1775,1480,5
580634,4393,1766,1524,5
321683,4655,1780,1453,5
221795,4385,1831,1589,5
437598,4545,1835,1700,5
492952,4683,1780,1465,5
923841,4855,1854,1474,5
265980,4360,1685,1820,8-Jul
560265,4440,1700,1783,8-Jul
961362,4384,1837,1612,5
576298,4680,1695,1940,7
250658,4923,1854,1470,5
883691,4865,1820,1475,5-Apr
347384,4600,1780,1445,5
206765,4718,1802,1466,5
621073,4400,1680,1750,5
178529,4100,1510,1830,7
963845,4270,1780,1622,5
819061,4450,1855,1635,5
914348,3970,1682,1462,5
745137,4534,1823,1483,5
248352,4370,1700,1460,5
103507,4270,1780,1630,5
496459,4420,1760,1670,5
321683,4655,1780,1453,5
621073,4400,1680,1750,8-Jul
281792,4462,1796,1421,5
221795,4398,1841,1591,5
482497,4629,1898,1655,5
560265,4440,1700,1783,8-Jul
395234,4805,1860,1458,5
453752,4645,1811,1454,5
124140,4650,1850,1695,5
692703,4510,1852,1677,5
745137,4368,1823,1483,5
745137,4534,1823,1483,5
649213,4730,1824,1426,5
349023,4643,1797,1477,5
436105,4710,1820,1470,5
560265,4440,1700,1783,8-Jul
735971,4587,1798,1463,5
923841,4855,1854,1474,5
347384,4600,1780,1445,5
496459,4420,1760,1670,5
194450,4475,1850,1655,5
354068,4631,1760,1503,5
871642,4524,1838,1695,5
905745,4278,1774,1646,5
194450,4475,1850,1655,5
354068,4631,1760,1503,5
354068,4631,1760,1503,5
739296,4710,1785,1745,7
527809,5024,1854,1477,5
587678,4294,1772,1605,5
409854,4640,1825,1745,5
304458,4630,1775,1480,5
492952,4683,1780,1465,5
526401,4610,1800,1450,5
597927,4855,1860,1475,5
961362,4384,1837,1612,5
354068,4665,1700,1505,5
739296,4685,1785,1715,7-Jun
580470,4562,1793,1468,5
401052,4431,1804,1535,5
437598,4549,1835,1700,5
384924,5018,1866,1461,5
786351,4570,1775,1445,5
481950,4633,1840,1530,5
103507,4270,1780,1630,5
248352,4370,1700,1460,5
347384,4600,1780,1445,5
347384,4600,1780,1445,5
395234,4805,1860,1458,5
290854,4585,1820,1685,5
587678,4294,1772,1605,5
651347,4065,1695,1525,5
732758,4565,1821,1624,5
587678,4294,1772,1605,5
914348,3970,1682,1462,5
745137,4534,1823,1483,5
425432,4605,1765,1460,5
923841,4855,1854,1474,5
347384,4600,1780,1445,5
510309,4661,1898,1664,5
379876,4558,1805,1505,5
628041,4255,1799,1452,5
961962,4487,1706,1470,5
786351,4570,1775,1445,5
883691,4865,1820,1475,5-Apr
953842,4480,1855,1645,5
291514,4160,1810,1635,5
136916,4850,1825,1480,5
349023,4567,1786,1456,5
810398,4282,1706,1475,5
360648,4115,1700,1495,5
384924,5005,1858,1500,5
248352,4370,1700,1460,5
741152,4667,1839,1663,5
379876,4558,1805,1505,5
472603,4750,1820,1488,5
409854,4649,1852,1710,5
651782,5131,1852,1501,5
289386,4461,1795,1474,5
819061,4450,1855,1635,5
281792,4462,1796,1421,5
819061,4450,1855,1635,5
603972,5036,1874,1480,5
603972,5036,1874,1480,5
124140,4650,1850,1695,5
628041,4255,1799,1452,5
437598,4549,1835,1700,5
923841,4855,1854,1474,5
347384,4600,1780,1445,5
597927,4855,1860,1475,5
621073,4400,1680,1770,8-Jul
851857,4812,1903,1680,5
714860,4720,1815,1465,5
206765,4718,1802,1471,5
576298,4680,1695,1940,7
250658,4923,1854,1470,5
714860,4720,1815,1465,5
682651,4761,1826,1439,5
628041,4255,1799,1452,5
961962,4487,1706,1470,5
349023,4567,1786,1455,5
289386,4461,1795,1474,5
978089,4631,1789,1470,5
745137,4368,1823,1483,5
281792,4319,1785,1441,5
350259,4598,1826,1425,5
289386,4582,1795,1458,5
810398,4282,1706,1475,5
516750,4530,1721,1730,8-Jul
178529,3797,1510,1820,5
281792,4319,1785,1441,5
914348,3970,1682,1462,5
963845,4270,1780,1622,5
290854,4585,1820,1685,5
248352,4120,1700,1460,5
496459,4420,1760,1670,5
492952,4683,1780,1465,5
425432,4605,1765,1460,5
854079,4664,1750,1505,5
289386,4582,1795,1458,5
103507,4270,1780,1630,5
348641,4579,1804,1490,5
354068,4631,1760,1503,5
354068,4665,1700,1505,5
270690,4415,1685,1850,8-Jul
961362,4384,1837,1594,5
198427,4590,1734,1470,5
682651,4761,1826,1439,5
651347,4065,1695,1525,5
409854,4649,1852,1710,5
378356,4572,1825,1482,5
527809,5024,1854,1477,5
786351,4570,1775,1445,5
905745,4278,1774,1646,5
209945,5055,1860,1491,5
379876,4558,1805,1505,5
692703,4510,1852,1677,5
745137,4534,1823,1483,5
745137,4534,1823,1483,5
905745,4278,1781,1661,5
281792,4319,1785,1441,5
654134,4620,1820,1750,5
540712,4519,1831,1694,5
750340,4530,1900,1700,5
425432,4605,1765,1460,5
713651,4649,1800,1416,5
591790,4630,1775,1480,5
356986,4860,1854,1480,5
741152,4667,1839,1660,5
682651,4761,1826,1439,5
819061,4450,1855,1635,5
914348,3970,1682,1462,5
953842,4480,1855,1645,5
714152,4506,1809,1685,5
270690,4415,1685,1850,8-Jul
871642,4524,1838,1695,5
741152,4667,1839,1660,5
654134,4620,1820,1750,5
739296,4710,1785,1715,8-Jul
614059,4783,1810,1442,5
961362,4384,1837,1594,5
654134,4620,1820,1750,5
739296,4710,1785,1715,8-Jul
290854,4585,1820,1685,5
354068,4631,1760,1503,5
468392,4915,1845,1470,5
978089,4631,1789,1470,5
924154,4587,1825,1490,5
628041,4255,1799,1452,5
350259,4598,1826,1425,5
745137,4368,1823,1483,5
245609,4348,1807,1574,5
492952,4683,1780,1465,5
736094,4465,1725,1685,7-Jun
597927,4855,1860,1475,5
713651,4649,1800,1416,5
270690,4415,1685,1850,8-Jul
178529,3797,1510,1820,5
614059,4783,1810,1442,5
379876,4558,1805,1505,5
125403,5213,1847,1750,7
291514,4160,1810,1635,5
745137,4534,1823,1483,5
409854,4640,1825,1745,5
953842,4480,1855,1645,5
745137,4368,1823,1483,5
591790,4630,1775,1480,5
714860,4720,1815,1465,5
186250,4370,1809,1461,5
